"MGI:1913300","0610009B22Rik","0610009B22Rik<tm1b(EUCOMM)Hmgu>/0610009B22Rik<tm1b(EUCOMM)Hmgu>","MP:0001489","decreased startle reflex"
"MGI:1929258","Kcnip3","Kcnip3<tm1Bux>/Kcnip3<tm1Bux>","MP:0005316","abnormal response to tactile stimuli"
"MGI:1929258","Kcnip3","Kcnip3<tm1Pngr>/Kcnip3<tm1Pngr>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1929258","Kcnip3","Kcnip3<tm1Pngr>/Kcnip3<tm1Pngr>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0000745","tremors"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0000755","hindlimb paralysis"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0001393","ataxia"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0001523","impaired righting response"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1194504","Kcnj10","Kcnj10<tm1Kdmc>/Kcnj10<tm1Kdmc> Tg(GFAP-cre)1Kdmc/?","MP:0005202","lethargy"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0000745","tremors"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0000746","weakness"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0000755","hindlimb paralysis"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0001504","abnormal posture"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0001516","abnormal motor coordination/balance"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0001523","impaired righting response"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0001525","impaired balance"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0005424","jerky movement"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0006358","absent pinna reflex"
"MGI:1194504","Kcnj10","Kcnj10<tm1Lst>/Kcnj10<tm1Lst>","MP:0006359","absent startle reflex"
"MGI:107501","Kcnj11","Gt(ROSA)26Sor<tm1(Kcnj11*V59M)Fmas>/Gt(ROSA)26Sor<+> Tg(Nes-cre)1Kln/?","MP:0001399","hyperactivity"
"MGI:107501","Kcnj11","Gt(ROSA)26Sor<tm1(Kcnj11*V59M)Fmas>/Gt(ROSA)26Sor<+> Tg(Nes-cre)1Kln/?","MP:0001405","impaired coordination"
"MGI:107501","Kcnj11","Gt(ROSA)26Sor<tm1(Kcnj11*V59M)Fmas>/Gt(ROSA)26Sor<+> Tg(Nes-cre)1Kln/?","MP:0001525","impaired balance"
"MGI:107501","Kcnj11","Gt(ROSA)26Sor<tm1(Kcnj11*V59M)Fmas>/Gt(ROSA)26Sor<+> Tg(Nes-cre)1Kln/?","MP:0010053","decreased grip strength"
"MGI:107501","Kcnj11","Kcnj11<tm1Sse>/Kcnj11<tm1Sse>","MP:0001405","impaired coordination"
"MGI:107501","Kcnj11","Kcnj11<tm1Sse>/Kcnj11<tm1Sse>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:107501","Kcnj11","Kcnj11<tm1Sse>/Kcnj11<tm1Sse>","MP:0002757","decreased vertical activity"
"MGI:107501","Kcnj11","Kcnj11<tm1Sse>/Kcnj11<tm1Sse>","MP:0003313","abnormal locomotor activation"
"MGI:107501","Kcnj11","Kcnj11<tm1Sse>/Kcnj11<tm1Sse>","MP:0003313","abnormal locomotor activation"
"MGI:3781032","Kcnj13","Kcnj13<tm1(KOMP)Vlcg>/Kcnj13<tm1(KOMP)Vlcg>","MP:0001435","absent suckling reflex"
"MGI:1310000","Kcnj15","Kcnj15<tm1Dgen>/Kcnj15<tm1Dgen>","MP:0001516","abnormal motor coordination/balance"
"MGI:104742","Kcnj3","Kcnj3<tm1.1(KOMP)Vlcg>/Kcnj3<tm1.1(KOMP)Vlcg>","MP:0001399","hyperactivity"
"MGI:104742","Kcnj3","Kcnj3<tm1.1(KOMP)Vlcg>/Kcnj3<tm1.1(KOMP)Vlcg>","MP:0001513","limb grasping"
"MGI:104781","Kcnj6","Kcnj6<em1(IMPC)H>/Kcnj6<em1(IMPC)H>","MP:0001523","impaired righting response"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<+>","MP:0001392","abnormal locomotor behavior"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0000745","tremors"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0000745","tremors"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001393","ataxia"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001393","ataxia"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001406","abnormal gait"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001516","abnormal motor coordination/balance"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001523","impaired righting response"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0001523","impaired righting response"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0003313","abnormal locomotor activation"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0008911","induced hyperactivity"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0008913","weaving"
"MGI:104781","Kcnj6","Kcnj6<wv>/Kcnj6<wv>","MP:0010323","retropulsion"
"MGI:109366","Kcnk2","Kcnk2<em1(IMPC)H>/Kcnk2<em1(IMPC)H>","MP:0001392","abnormal locomotor behavior"
"MGI:1100509","Kcnk3","Kcnk3<tm1Sgb>/Kcnk3<tm1Sgb>","MP:0001516","abnormal motor coordination/balance"
"MGI:99923","Kcnma1","Kcnma1<em1(IMPC)H>/Kcnma1<em1(IMPC)H>","MP:0000745","tremors"
"MGI:99923","Kcnma1","Kcnma1<em1(IMPC)H>/Kcnma1<em1(IMPC)H>","MP:0001392","abnormal locomotor behavior"
"MGI:99923","Kcnma1","Kcnma1<em1(IMPC)H>/Kcnma1<em1(IMPC)H>","MP:0001406","abnormal gait"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0000745","tremors"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001393","ataxia"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001405","impaired coordination"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001406","abnormal gait"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001407","short stride length"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001522","impaired swimming"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0001994","increased blinking frequency"
"MGI:99923","Kcnma1","Kcnma1<tm1Ruth>/Kcnma1<tm1Ruth>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:99923","Kcnma1","Kcnma1<tm1Rwa>/Kcnma1<tm1Rwa>","MP:0001393","ataxia"
"MGI:99923","Kcnma1","Kcnma1<tm1Rwa>/Kcnma1<tm1Rwa>","MP:0001396","unidirectional circling"
"MGI:99923","Kcnma1","Kcnma1<tm1Rwa>/Kcnma1<tm1Rwa>","MP:0001405","impaired coordination"
"MGI:99923","Kcnma1","Kcnma1<tm1Rwa>/Kcnma1<tm1Rwa>","MP:0001406","abnormal gait"
"MGI:99923","Kcnma1","Kcnma1<tm1Rwa>/Kcnma1<tm1Rwa>","MP:0001407","short stride length"
"MGI:2153182","Kcnn2","Kcnn2<bc-2J>/Kcnn2<bc-2J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-2J>/Kcnn2<bc-2J>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc-2J>/Kcnn2<bc-2J>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-2J>/Kcnn2<bc-2J>","MP:0003312","abnormal locomotor coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-3J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-3J>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-3J>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-3J>","MP:0003312","abnormal locomotor coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-5J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-5J>","MP:0001392","abnormal locomotor behavior"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-5J>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc-3J>/Kcnn2<bc-5J>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-4J>/Kcnn2<bc-4J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-4J>/Kcnn2<bc-4J>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc-4J>/Kcnn2<bc-4J>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-4J>/Kcnn2<bc-4J>","MP:0003312","abnormal locomotor coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc-6J>/Kcnn2<bc-6J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-6J>/Kcnn2<bc-6J>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc-7J>/Kcnn2<bc-7J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-7J>/Kcnn2<bc-7J>","MP:0001393","ataxia"
"MGI:2153182","Kcnn2","Kcnn2<bc-8J>/Kcnn2<bc-8J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-8J>/Kcnn2<bc-8J>","MP:0001393","ataxia"
"MGI:2153182","Kcnn2","Kcnn2<bc-9J>/Kcnn2<bc-9J>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc-9J>/Kcnn2<bc-9J>","MP:0001393","ataxia"
"MGI:2153182","Kcnn2","Kcnn2<bc>/Kcnn2<bc>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<bc>/Kcnn2<bc>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<bc>/Kcnn2<bc>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc>/Kcnn2<bc>","MP:0003312","abnormal locomotor coordination"
"MGI:2153182","Kcnn2","Kcnn2<bc>/Kcnn2<bc>","MP:0003492","abnormal involuntary movement"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0001407","short stride length"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0001516","abnormal motor coordination/balance"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0001524","impaired limb coordination"
"MGI:2153182","Kcnn2","Kcnn2<fri>/Kcnn2<fri>","MP:0002757","decreased vertical activity"
"MGI:2153182","Kcnn2","Kcnn2<m1Btlr>/Kcnn2<m1Btlr>","MP:0000745","tremors"
"MGI:2153182","Kcnn2","Kcnn2<m1Btlr>/Kcnn2<m1Btlr>","MP:0001406","abnormal gait"
"MGI:2153182","Kcnn2","Kcnn2<m1Btlr>/Kcnn2<m1Btlr>","MP:0001505","hunched posture"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0000745","tremors"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0001394","circling"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0002880","opisthotonus"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0005307","head tossing"
"MGI:108083","Kcnq1","Kcnq1<m1Anu>/?","MP:0005424","jerky movement"
"MGI:108083","Kcnq1","Kcnq1<tm1Apf>/Kcnq1<tm1Apf>","MP:0001394","circling"
"MGI:108083","Kcnq1","Kcnq1<tm1Apf>/Kcnq1<tm1Apf>","MP:0001399","hyperactivity"
"MGI:108083","Kcnq1","Kcnq1<tm1Apf>/Kcnq1<tm1Apf>","MP:0001408","stereotypic behavior"
"MGI:108083","Kcnq1","Kcnq1<tm1Apf>/Kcnq1<tm1Apf>","MP:0001410","head bobbing"
"MGI:108083","Kcnq1","Kcnq1<tm1Apf>/Kcnq1<tm1Apf>","MP:0001411","spinning"
"MGI:108083","Kcnq1","Kcnq1<tm1Kpfe>/Kcnq1<tm1Kpfe>","MP:0001395","bidirectional circling"
"MGI:108083","Kcnq1","Kcnq1<tm1Kpfe>/Kcnq1<tm1Kpfe>","MP:0001399","hyperactivity"
"MGI:108083","Kcnq1","Kcnq1<tm1Kpfe>/Kcnq1<tm1Kpfe>","MP:0001410","head bobbing"
"MGI:108083","Kcnq1","Kcnq1<tm1Kpfe>/Kcnq1<tm1Kpfe>","MP:0001523","impaired righting response"
"MGI:108083","Kcnq1","Kcnq1<tm1Kpfe>/Kcnq1<tm1Kpfe>","MP:0006358","absent pinna reflex"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0001395","bidirectional circling"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0001399","hyperactivity"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0001405","impaired coordination"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0001410","head bobbing"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0001522","impaired swimming"
"MGI:108083","Kcnq1","Kcnq1<tm2Kpfe>/Kcnq1<tm2Kpfe>","MP:0006358","absent pinna reflex"
"MGI:108083","Kcnq1","Kcnq1<vtg-2J>/Kcnq1<vtg-2J>","MP:0001394","circling"
"MGI:108083","Kcnq1","Kcnq1<vtg-2J>/Kcnq1<vtg-2J>","MP:0005307","head tossing"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0000745","tremors"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0001394","circling"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0001406","abnormal gait"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0001525","impaired balance"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0005307","head tossing"
"MGI:108083","Kcnq1","Kcnq1<vtg-3J>/Kcnq1<vtg-3J>","MP:0010323","retropulsion"
"MGI:108083","Kcnq1","Kcnq1<vtg-4J>/Kcnq1<vtg-4J>","MP:0001395","bidirectional circling"
"MGI:108083","Kcnq1","Kcnq1<vtg-4J>/Kcnq1<vtg-4J>","MP:0005307","head tossing"
"MGI:1197019","Kcns1","Kcns1<tm1.1Kcl>/Kcns1<tm1.1Kcl> Tg(Avil-icre/ERT2)AJwo/?","MP:0002738","hyperresponsive to tactile stimuli"
"MGI:1197019","Kcns1","Kcns1<tm1.1Kcl>/Kcns1<tm1.1Kcl> Tg(Avil-icre/ERT2)AJwo/?","MP:0003858","enhanced coordination"
"MGI:1914748","Kcnv1","Kcnv1<vibe>/Kcnv1<vibe>","MP:0000745","tremors"
"MGI:1914748","Kcnv1","Kcnv1<vibe>/Kcnv1<vibe>","MP:0001393","ataxia"
"MGI:2145823","Kctd12","Kctd12<tm1.1Bet>/Kctd12<tm1.1Bet>","MP:0001392","abnormal locomotor behavior"
"MGI:1923739","Kctd13","Kctd13<tm1.1(KOMP)Vlcg>/Kctd13<+>","MP:0001399","hyperactivity"
"MGI:1923739","Kctd13","Kctd13<tm1.1(KOMP)Vlcg>/Kctd13<tm1.1(KOMP)Vlcg>","MP:0001399","hyperactivity"
"MGI:2145579","Kctd9","Kctd9<em1(IMPC)J>/Kctd9<em1(IMPC)J>","MP:0003313","abnormal locomotor activation"
"MGI:1196256","Kdm1a","Kdm1a<tm1(NCOM)Mfgc>/Kdm1a<+>","MP:0001515","abnormal grip strength"
"MGI:1196256","Kdm1a","Kdm1a<tm1(NCOM)Mfgc>/Kdm1a<+>","MP:0003313","abnormal locomotor activation"
"MGI:1196256","Kdm1a","Kdm1a<tm1(NCOM)Mfgc>/Kdm1a<+>","MP:0010053","decreased grip strength"
"MGI:1923356","Kdm3b","Kdm3b<tm1Jxu>/Kdm3b<tm1Jxu>","MP:0001402","hypoactivity"
"MGI:2136980","Kdm5a","Kdm5a<tm1.1Kael>/Kdm5a<tm1.1Kael>","MP:0003492","abnormal involuntary movement"
"MGI:1922855","Kdm5b","Kdm5b<em1(IMPC)Wtsi>/Kdm5b<em1(IMPC)Wtsi>","MP:0006358","absent pinna reflex"
"MGI:1924285","Kdm8","Kdm8<tm1a(EUCOMM)Wtsi>/Kdm8<+>","MP:0005316","abnormal response to tactile stimuli"
"MGI:1928492","Keg1","Keg1<tm1b(KOMP)Mbp>/Keg1<tm1b(KOMP)Mbp>","MP:0003313","abnormal locomotor activation"
"MGI:1346053","Kel","Kel<tm1Slee>/Kel<tm1Slee>","MP:0000746","weakness"
"MGI:1346053","Kel","Kel<tm1Slee>/Kel<tm1Slee>","MP:0001405","impaired coordination"
"MGI:1346053","Kel","Kel<tm1Slee>/Kel<tm1Slee>","MP:0001406","abnormal gait"
"MGI:1346053","Kel","Kel<tm1Slee>/Kel<tm1Slee>","MP:0001516","abnormal motor coordination/balance"
"MGI:1098264","Kif13a","Kif13a<tm1.1Noh>/Kif13a<tm1.1Noh>","MP:0001402","hypoactivity"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0000745","tremors"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0000746","weakness"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0001393","ataxia"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0001406","abnormal gait"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0001525","impaired balance"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1098226","Kif14","Kif14<lag>/Kif14<lag>","MP:0003312","abnormal locomotor coordination"
"MGI:1098226","Kif14","Kif14<tm1Tskk>/Kif14<tm1Tskk>","MP:0001393","ataxia"
"MGI:1098226","Kif14","Kif14<tm1Tskk>/Kif14<tm1Tskk>","MP:0001406","abnormal gait"
"MGI:1098226","Kif14","Kif14<tm1Tskk>/Kif14<tm1Tskk>","MP:0001525","impaired balance"
"MGI:108391","Kif1a","Kif1a<lgdg-2J>/Kif1a<lgdg-2J>","MP:0000755","hindlimb paralysis"
"MGI:108391","Kif1a","Kif1a<lgdg>/Kif1a<lgdg>","MP:0000755","hindlimb paralysis"
"MGI:108391","Kif1a","Kif1a<lgdg>/Kif1a<lgdg>","MP:0003312","abnormal locomotor coordination"
"MGI:108391","Kif1a","Kif1a<lgdg>/Kif1a<lgdg>","MP:0004263","abnormal limb posture"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0001393","ataxia"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0001402","hypoactivity"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0001491","unresponsive to tactile stimuli"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0001516","abnormal motor coordination/balance"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0001525","impaired balance"
"MGI:108391","Kif1a","Kif1a<tm1Noh>/Kif1a<tm1Noh>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:108426","Kif1b","Kif1b<tm1Noh>/Kif1b<+>","MP:0001405","impaired coordination"
"MGI:108426","Kif1b","Kif1b<tm1Noh>/Kif1b<+>","MP:0001516","abnormal motor coordination/balance"
"MGI:108426","Kif1b","Kif1b<tm1Noh>/Kif1b<tm1Noh>","MP:0001491","unresponsive to tactile stimuli"
"MGI:108426","Kif1b","Kif1b<tm1b(KOMP)Wtsi>/Kif1b<+>","MP:0001392","abnormal locomotor behavior"
"MGI:108426","Kif1b","Kif1b<tm1b(KOMP)Wtsi>/Kif1b<+>","MP:0003313","abnormal locomotor activation"
"MGI:107689","Kif3a","Kif3a<tm1Gsn>/Kif3a<tm2Gsn> Tg(Cdh16-cre)91Igr/?","MP:0005202","lethargy"
"MGI:107688","Kif3b","Kif3b<tm1Noh>/Kif3b<+>","MP:0001399","hyperactivity"
"MGI:107688","Kif3b","Kif3b<tm1Noh>/Kif3b<+>","MP:0001409","increased stereotypic behavior"
"MGI:107688","Kif3b","Kif3b<tm1b(EUCOMM)Wtsi>/Kif3b<+>","MP:0001515","abnormal grip strength"
"MGI:107979","Kif3c","Kif3c<tm1.1(KOMP)Vlcg>/Kif3c<+>","MP:0001486","abnormal startle reflex"
"MGI:107979","Kif3c","Kif3c<tm1.1(KOMP)Vlcg>/Kif3c<+>","MP:0001489","decreased startle reflex"
"MGI:107979","Kif3c","Kif3c<tm1.1(KOMP)Vlcg>/Kif3c<+>","MP:0003313","abnormal locomotor activation"
"MGI:109564","Kif5a","Kif5a<tm1Gsn>/Kif5a<tm2Gsn> Tg(Syn1-cre)671Jxm/?","MP:0000745","tremors"
"MGI:109564","Kif5a","Kif5a<tm1Gsn>/Kif5a<tm2Gsn> Tg(Syn1-cre)671Jxm/?","MP:0000755","hindlimb paralysis"
"MGI:109564","Kif5a","Kif5a<tm1Gsn>/Kif5a<tm2Gsn> Tg(Syn1-cre)671Jxm/?","MP:0001405","impaired coordination"
"MGI:109564","Kif5a","Kif5a<tm1Gsn>/Kif5a<tm2Gsn> Tg(Syn1-cre)671Jxm/?","MP:0001504","abnormal posture"
"MGI:109564","Kif5a","Kif5a<tm1b(EUCOMM)Wtsi>/Kif5a<+>","MP:0006243","impaired pupillary reflex"
"MGI:1098238","Kif6","Kif6<em1Rgray>/Kif6<em1Rgray>","MP:0001402","hypoactivity"
"MGI:1098238","Kif6","Kif6<em1Rgray>/Kif6<em1Rgray>","MP:0001505","hunched posture"
"MGI:2148793","Kiss1r","Kiss1r<tm1.1(KOMP)Vlcg>/Kiss1r<tm1.1(KOMP)Vlcg>","MP:0003313","abnormal locomotor activation"
"MGI:1101771","Kl","Kl<ecalc1>/Kl<ecalc1>","MP:0001505","hunched posture"
"MGI:1101771","Kl","Kl<ecalc1>/Kl<ecalc1>","MP:0006358","absent pinna reflex"
"MGI:1101771","Kl","Kl<ecalc2>/Kl<ecalc2>","MP:0001505","hunched posture"
"MGI:1101771","Kl","Kl<ecalc2>/Kl<ecalc2>","MP:0006358","absent pinna reflex"
"MGI:1101771","Kl","Kl<kl>/Kl<kl>","MP:0001402","hypoactivity"
"MGI:1101771","Kl","Kl<kl>/Kl<kl>","MP:0001407","short stride length"
"MGI:1101771","Kl","Kl<tm1.2Tel>/Kl<tm1.2Tel>","MP:0001402","hypoactivity"
"MGI:107978","Klc1","Klc1<tm1Gsn>/Klc1<tm1Gsn>","MP:0001405","impaired coordination"
"MGI:107953","Klc2","Klc2<tm1e(EUCOMM)Wtsi>/Klc2<tm1e(EUCOMM)Wtsi>","MP:0006358","absent pinna reflex"
"MGI:1935151","Klf7","Klf7<tm1Rmz>/Klf7<tm1Rmz>","MP:0001491","unresponsive to tactile stimuli"
"MGI:1935151","Klf7","Klf7<tm1b(EUCOMM)Hmgu>/Klf7<+>","MP:0001399","hyperactivity"
"MGI:1935151","Klf7","Klf7<tm1b(EUCOMM)Hmgu>/Klf7<+>","MP:0001523","impaired righting response"
"MGI:1935151","Klf7","Klf7<tm1b(EUCOMM)Hmgu>/Klf7<+>","MP:0003313","abnormal locomotor activation"
"MGI:1333856","Klf9","Klf9<tm1Yfk>/Klf9<tm1Yfk>","MP:0001405","impaired coordination"
"MGI:1916804","Klhdc2","Klhdc2<tm1a(EUCOMM)Hmgu>/Klhdc2<+>","MP:0000745","tremors"
"MGI:1916804","Klhdc2","Klhdc2<tm1a(EUCOMM)Hmgu>/Klhdc2<+>","MP:0001402","hypoactivity"
"MGI:3648212","Klhdc7b","Klhdc7b<em1(IMPC)H>/Klhdc7b<em1(IMPC)H>","MP:0001486","abnormal startle reflex"
"MGI:3648212","Klhdc7b","Klhdc7b<em1(IMPC)H>/Klhdc7b<em1(IMPC)H>","MP:0001489","decreased startle reflex"
"MGI:2136335","Klhl1","Klhl1/Atxn8os<tm1.1Mdk>/Klhl1/Atxn8os<tm1.1Mdk>","MP:0001405","impaired coordination"
"MGI:2136335","Klhl1","Klhl1/Atxn8os<tm1.1Mdk>/Klhl1/Atxn8os<tm1.1Mdk>","MP:0001406","abnormal gait"
"MGI:2136335","Klhl1","Klhl1/Atxn8os<tm1.1Mdk>/Klhl1/Klhl1as<+>","MP:0001405","impaired coordination"
"MGI:2136335","Klhl1","Klhl1/Atxn8os<tm1.1Mdk>/Klhl1/Klhl1as<+>","MP:0001406","abnormal gait"
"MGI:2136335","Klhl1","Klhl1/Atxn8os<tm1Mdk>/Klhl1/Atxn8os<tm1Mdk> Tg(Pcp2-cre)3Mdk/?","MP:0001405","impaired coordination"
"MGI:2143315","Klhl18","Klhl18<tm1a(KOMP)Wtsi>/Klhl18<tm1a(KOMP)Wtsi>","MP:0010052","increased grip strength"
"MGI:3045305","Klhl31","Klhl31<em1Eno>/Klhl31<em1Eno>","MP:0010053","decreased grip strength"
