identity,NetworkFilename,Strain,CoatColor,CoatColor_numeric,Sex,Sex_numeric,Weight,Box,Box_numeric,TestAge,TestDate,TestTime,OFA_DistanceTraveled_first5m,OFA_DistanceTraveled_first20m,OFA_DistanceTraveled_first55m,OFA_PeripheryTime_first5m,OFA_PeripheryTime_first20m,OFA_PeripheryTime_first55m,OFA_CornerTime_first5m,OFA_CornerTime_first20m,OFA_CornerTime_first55m,OFA_Groom_first5m,OFA_Groom_first20m,OFA_Groom_first55m,OFA_Groom_first55m_linearslope,OFA_GroomBouts_first5m,OFA_GroomBouts_first20m,OFA_GroomBouts_first55m,OFA_GroomBouts_first55m_linearslope,OFA_GroomAvgBout_first5m,OFA_GroomAvgBout_first20m,OFA_GroomAvgBout_first55m,OFA_GroomAvgBout_first55m_linearslope,OFA_GroomPeakMidBin,OFA_GroomPeakVal,OFA_GroomPeakSlope
C3HHeO_F-NA,LL1-B2B/2016-02-08_BG/LL1-1_C3HHeO_F.avi,C3H/HeOuJ,Agouti,1,F,0,23,LL1-1,1,8.85714285714286,2016-02-08,2019-11-21 10:50:00,649.4537,2813.0591,8937.1574,299.4667,1175,3103.1,0.533333,25.033363,196.93336,0,72.86656,263.33319,0.162255954545455,0,6,19,0.00981240981240981,NA,12.1444266666667,13.8596415789474,0.118892775275143,47.5,59.36663,1.24982378947368
C3HHeO_F-NA,LL1-B2B/2016-02-08_BG/LL1-2_C3HHeO_F.avi,C3H/HeOuJ,Agouti,1,F,0,22.2,LL1-2,2,8.85714285714286,2016-02-08,2019-11-21 10:50:00,1080.328,4459.1166,12195.2891,300,1177.0333,3211.1665,0,22.966697,88.833371,0,9.03333,285.1,0.350678215007215,0,2,10,0.00634920634920635,NA,4.516665,28.51,1.36539676392907,47.5,142.4667,2.99929894736842
C3HHeO_F-NA,LL1-B2B/2016-02-08_BG/LL1-3_C3HHeO_F.avi,C3H/HeOuJ,Agouti,1,F,0,22.4,LL1-3,3,8.85714285714286,2016-02-08,2019-11-21 10:50:00,2076.44,7610.693,19158.28,268.6333,1003.5334,2727.2668,31.4334,196.533297,572.83322,0,5.23333,75.83335,0.076736474025974,0,1,10,0.00728715728715729,NA,5.23333,7.583335,0.111927516345348,52.5,31.0667,0.591746666666667
C3HHeO_F-NA,LL1-B2B/2016-02-08_BG/LL1-4_C3HHeO_F.avi,C3H/HeOuJ,Agouti,1,F,0,21.4,LL1-4,4,8.85714285714286,2016-02-08,2019-11-21 10:50:00,1356.96,4402.6111,10589.0402,292.3667,1137.2333,3173.3999,7.666674,62.800043,126.66667,0,14.73333,178.2,0.170384801587302,0,3,13,0.00194805194805195,NA,4.91111,13.7076923076923,0.783124615826729,52.5,105.23333,2.00444438095238
LL1-B2B/2016-02-09_BG/LL1-1_BLKS_F.avi-NA,LL1-B2B/2016-02-09_BG/LL1-1_BLKS_F.avi,C57BLKS/J,Black,6,F,0,21.3,LL1-1,1,9,2016-02-09,2019-11-21 10:30:00,1301.524,4571.212,13708.8454,291.375,1141.0313,3037.625,8.625,58.9687,262.3749,18.9375,100,268.46895,0.0518197222222222,3,11,22,-0.00288600288600289,6.3125,9.09090909090909,12.2031340909091,0.160010620046991,52.5,49.25,0.938095238095238
LL1-B2B/2016-02-09_BG/LL1-2_BLKS_F.avi-NA,LL1-B2B/2016-02-09_BG/LL1-2_BLKS_F.avi,C57BLKS/J,Black,6,F,0,21.1,LL1-2,2,9,2016-02-09,2019-11-21 10:30:00,2041.427,7630.693,18962.0192,284.0939,1016.875,2680.0937,15.90625,183.125,619.9062,16.21875,56.7812,189.8126,0.0410603643578644,2,6,15,-0.0012987012987013,8.109375,9.46353333333333,12.6541733333333,0.204564518511143,47.5,63.4376,1.33552842105263
LL1-B2B/2016-02-09_BG/LL1-3_BLKS_F.avi-NA,LL1-B2B/2016-02-09_BG/LL1-3_BLKS_F.avi,C57BLKS/J,Black,6,F,0,20.1,LL1-3,3,9,2016-02-09,2019-11-21 10:30:00,2560.685,8174.755,19088.644,256.4064,1078.5001,2958.4377,43.59375,121.50005,341.5626,13.78125,40.7188,192.71895,0.0529696067821068,2,5,18,0.00281385281385281,6.890625,8.14376,10.7066083333333,0.0748731287690671,52.5,40.71885,0.775597142857143
LL1-B2B/2016-02-09_BG/LL1-4_BLKS_F.avi-NA,LL1-B2B/2016-02-09_BG/LL1-4_BLKS_F.avi,C57BLKS/J,Black,6,F,0,21.5,LL1-4,4,9,2016-02-09,2019-11-21 10:30:00,2089.145,6733.703,17117.532,280.0312,1082.9064,2991.719,19.96875,117.09385,308.28145,12.34375,79.24995,211.7187,-0.0242557936507937,2,8,17,-0.00490620490620491,6.171875,9.90624375,12.4540411764706,0.137652156334232,42.5,33.3125,0.783823529411765
NOR_M-NA,LL1-B2B/2016-02-16_BG/LL1-1_NOR_M.avi,NOR/LtJ,Albino,3,M,1,27.5,LL1-1,1,9,2016-02-16,2019-11-21 10:35:00,4065.907,14023.587,30749.494,252.3667,878.7,2334.70003,47.69996,321.39996,965.39999,5.66667,19.90001,201.80008,0.0984872886002886,1,4,14,0.00367965367965368,5.66667,4.9750025,14.4142914285714,0.293165340849502,32.5,79.9667,2.46051384615385
NOR_M-NA,LL1-B2B/2016-02-16_BG/LL1-2_NOR_M.avi,NOR/LtJ,Albino,3,M,1,26.5,LL1-2,2,9,2016-02-16,2019-11-21 10:35:00,4733.379,15857.846,36168.5147,254.8667,795.5332,2343.0663,45.19997,404.56677,957.03364,0,21.86667,239.06674,0.143571505772006,0,2,13,0.00887445887445888,NA,10.933335,18.3897492307692,-0.0437086905368842,47.5,60.9667,1.28350947368421
NOR_M-NA,LL1-B2B/2016-02-16_BG/LL1-3_NOR_M.avi,NOR/LtJ,Albino,3,M,1,25.4,LL1-3,3,9,2016-02-16,2019-11-21 10:35:00,4308.752,15481.96,34980.705,229.2667,850.3,2263.2334,70.7333,349.7,1036.76654,3.4,67.7667,338.36677,0.182414696969697,1,4,17,0.00541125541125541,3.4,16.941675,19.9039276470588,0.327138764386989,42.5,73.1667,1.72156941176471
NOR_F-NA,LL1-B2B/2016-02-16_BG/LL1-4_NOR_F.avi,NOR/LtJ,Albino,3,F,0,19.8,LL1-4,4,9,2016-02-16,2019-11-21 10:35:00,3599.199,14291.125,35091.332,272.5333,965.8,2697.9336,27.4667,234.26663,602.13297,0,30.8667,201.6666,0.109331341991342,0,3,11,0.00288600288600288,NA,10.2889,18.3333272727273,0.491645585394729,42.5,58.1333,1.36784235294118
BALBcByJ_M-NA,LL1-B2B/2016-02-22_BG/LL1-1_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,23.4,LL1-1,1,8.85714285714286,2016-02-22,2019-11-21 10:50:00,913.536,2968.0211,7910.0379,292.3,1190.8333,3288.4666,7.766667,9.233337,11.633334,0,3.53333,66.03323,0.0152909437229437,0,1,8,0.000577200577200576,NA,3.53333,8.25415375,0.194014960106383,27.5,22.79997,0.829089818181818
BALBcByJ_M-NA,LL1-B2B/2016-02-22_BG/LL1-2_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,27.2,LL1-2,2,8.85714285714286,2016-02-22,2019-11-21 10:50:00,1519.546,2630.3472,8131.3399,268.9667,1168.9667,3265.4334,31.06664,31.06664,34.633306,0,3.5,109.36673,0.115170812409812,0,1,12,0.01002886002886,NA,3.5,9.11389416666667,0.225682742762155,52.5,30.73337,0.585397523809524
BALBcByJ_M-NA,LL1-B2B/2016-02-22_BG/LL1-3_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,25.5,LL1-3,3,8.85714285714286,2016-02-22,2019-11-21 10:50:00,1792.359,6274.437,16480.707,260.7666,1094.4334,2885.0333,39.266707,105.666694,415.066668,0,15.8,194.23323,0.120721348484848,0,3,19,0.00757575757575757,NA,5.26666666666667,10.2228015789474,0.183646366609705,52.5,42.36663,0.806983428571429
BALBcByJ_M-NA,LL1-B2B/2016-02-22_BG/LL1-4_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,23.4,LL1-4,4,8.85714285714286,2016-02-22,2019-11-21 10:50:00,646.7599,1446.4855,3741.774,300,1200.0333,3300.0333,0,0,0,0,11.53333,106.99986,0.0988021349206349,0,3,13,0.0082972582972583,NA,3.84444333333333,8.23075846153846,0.168155477410054,47.5,32.29993,0.679998526315789
LL1-B2B/2016-03-01_BG/LL1-1_BLKS_M.avi-NA,LL1-B2B/2016-03-01_BG/LL1-1_BLKS_M.avi,C57BLKS/J,Black,6,M,1,26,LL1-1,1,9,2016-03-01,2019-11-21 10:40:00,1778.924,6765.829,16001.172,288.6333,1077.9001,2984.9338,11.43333,122.19995,315.166553,5.06667,57.29997,419.20043,0.351268105339105,1,5,19,0.00844155844155844,5.06667,11.459994,22.0631805263158,0.555336201421114,47.5,157.2337,3.31018315789474
LL1-B2B/2016-03-01_BG/LL1-2_BLKS_M.avi-NA,LL1-B2B/2016-03-01_BG/LL1-2_BLKS_M.avi,C57BLKS/J,Black,6,M,1,25,LL1-2,2,9,2016-03-01,2019-11-21 10:40:00,1518.0326,5742.1186,14294.2422,292.9667,1154.8333,3091.6998,7.06667,45.200007,208.366714,20.30003,120.49993,424.86654,0.285202195526695,2,9,20,0.000360750360750358,10.150015,13.3888811111111,21.243327,0.68412547209469,47.5,130.59967,2.74946673684211
LL1-B2B/2016-03-01_BG/LL1-3_BLKS_M.avi-NA,LL1-B2B/2016-03-01_BG/LL1-3_BLKS_M.avi,C57BLKS/J,Black,6,M,1,26.2,LL1-3,3,9,2016-03-01,2019-11-21 10:40:00,1853.459,6781.515,17746.4566,298.3,1143.5,3054.8664,1.7,56.500033,245.133543,9.56667,22.26667,238.93333,0.15668822005772,1,2,19,0.0135642135642136,9.56667,11.133335,12.5754384210526,-0.0605964971244761,37.5,69.30007,1.84800186666667
LL1-B2B/2016-03-01_BG/LL1-4_BLKS_M.avi-NA,LL1-B2B/2016-03-01_BG/LL1-4_BLKS_M.avi,C57BLKS/J,Black,6,M,1,22.8,LL1-4,4,9,2016-03-01,2019-11-21 10:40:00,2045.468,8212.245,18476.6377,286.4333,1051.3,2841.5,13.633337,148.799908,458.599978,5.66667,51.63337,273.53344,0.0805603773448773,1,6,19,0.000793650793650791,5.66667,8.60556166666667,14.3964968421053,0.24246947382199,42.5,56.7334,1.33490352941176
B6AF1_M-NA,LL1-B2B/2016-03-07_BG/LL1-1_B6AF1_M.avi,B6AF1/J,Black,6,M,1,28.7,LL1-1,1,8.85714285714286,2016-03-07,2019-11-21 11:05:00,1887.603,5672.1021,13700.6023,290.4073,1090.4666,2881.3587,9.72114,110.04708,420.05398,6.98412,96.80236,532.01966,0.242734461760462,1,8,16,-0.00468975468975469,6.98412,12.100295,33.25122875,2.10887539963724,37.5,155.758,4.15354666666667
B6AF1_M-NA,LL1-B2B/2016-03-07_BG/LL1-2_B6AF1_M.avi,B6AF1/J,Black,6,M,1,25.7,LL1-2,2,8.85714285714286,2016-03-07,2019-11-21 11:05:00,2217.579,7370.945,18024.8255,278.6413,1106.4483,2918.2613,21.48718,94.06542,383.15128,4.93922,42.81706,213.6763,0.112450128427128,1,5,18,0.00627705627705628,4.93922,8.563412,11.8709055555556,0.169097611515131,47.5,50.4618,1.06235368421053
B6AF1_M-NA,LL1-B2B/2016-03-07_BG/LL1-3_B6AF1_M.avi,B6AF1/J,Black,6,M,1,29.3,LL1-3,3,8.85714285714286,2016-03-07,2019-11-21 11:05:00,2258.769,8060.555,18511.6345,279.3019,1090.907,2936.5711,20.82654,109.60674,364.84162,0,22.83996,262.3449,0.208850226551227,0,3,13,0.00447330447330447,NA,7.61332,20.1803769230769,0.696168255287266,47.5,55.81,1.17494736842105
B6AF1_M-NA,LL1-B2B/2016-03-07_BG/LL1-4_B6AF1_M.avi,B6AF1/J,Black,6,M,1,26.5,LL1-4,4,8.85714285714286,2016-03-07,2019-11-21 11:05:00,1898.842,6805.689,16207.8465,294.969,1137.1219,3113.8169,5.15944,63.39194,187.59608,3.83812,29.06906,422.00472,0.210675239538239,1,4,15,0.00266955266955267,3.83812,7.267265,28.133648,0.530945628473544,27.5,117.409,4.26941818181818
B6C3F1_F-NA,LL1-B2B/2016-03-08_BG/LL1-1_B6C3F1_F.avi,B6C3F1/J,Agouti,1,F,0,22.1,LL1-1,1,9,2016-03-08,2019-11-21 10:50:00,2970.534,9730.415,23716.835,250.2958,966.1366,2624.0786,49.83262,234.37688,677.33356,0,6.48076,29.82412,0.00197478787878788,0,1,4,-0.000432900432900433,NA,6.48076,7.45603,0.228910285714286,37.5,13.7166,0.365776
B6C3F1_F-NA,LL1-B2B/2016-03-08_BG/LL1-2_B6C3F1_F.avi,B6C3F1/J,Agouti,1,F,0,22.5,LL1-2,2,9,2016-03-08,2019-11-21 10:50:00,2826.919,9008.528,22064.53,269.5178,982.6215,2769.2979,30.61062,217.89198,532.24034,0,30.4847,111.08528,0.0674847316017316,0,4,12,0.00367965367965368,NA,7.621175,9.25710666666667,0.227449552454283,52.5,30.0758,0.572872380952381
B6C3F1_F-NA,LL1-B2B/2016-03-08_BG/LL1-3_B6C3F1_F.avi,B6C3F1/J,Agouti,1,F,0,22.7,LL1-3,3,9,2016-03-08,2019-11-21 10:50:00,2889.102,10268.983,27936.108,270.1471,1026.0679,2611.1797,29.98138,174.44572,690.23234,0,11.92334,35.26666,0.0111290317460317,0,3,8,0.00165945165945166,NA,3.97444666666667,4.4083325,0.0247123990415522,52.5,10.03574,0.191156952380952
B6C3F1_F-NA,LL1-B2B/2016-03-08_BG/LL1-4_B6C3F1_F.avi,B6C3F1/J,Agouti,1,F,0,20.8,LL1-4,4,9,2016-03-08,2019-11-21 10:50:00,2391.639,7041.35,14430.5445,278.9558,1084.9295,3128.0367,21.17258,115.58404,173.376061,3.42914,18.21534,107.21572,0.0418990101010101,1,4,11,0.000288600288600288,3.42914,4.553835,9.74688363636364,0.239223613006825,47.5,24.1613,0.508658947368421
CB6F1_M-NA,LL1-B2B/2016-03-15_SPD/LL1-1_CB6F1_M.avi,CB6F1/J,Agouti,1,M,1,33.4,LL1-1,1,9,2016-03-15,2019-11-21 10:50:00,2634.27,8792.767,22828.318,277.9805,1092.6372,2884.6302,22.14784,107.87638,416.78206,3.33476,15.63562,139.7139,0.0818005627705628,1,3,15,0.00526695526695527,3.33476,5.21187333333333,9.31426,0.166669282629791,47.5,43.4778,0.915322105263158
CB6F1_M-NA,LL1-B2B/2016-03-15_SPD/LL1-2_CB6F1_M.avi,CB6F1/J,Agouti,1,M,1,30.1,LL1-2,2,9,2016-03-15,2019-11-21 10:50:00,2312.631,8121.679,21118.245,271.2481,1050.5437,2749.5726,28.88028,149.96972,551.83984,0,18.27824,92.90138,0.0432087604617605,0,3,13,0.00432900432900433,NA,6.09274666666667,7.14626,0.0746760181214552,37.5,17.86926,0.4765136
CB6F1_M-NA,LL1-B2B/2016-03-15_SPD/LL1-3_CB6F1_M.avi,CB6F1/J,Agouti,1,M,1,29.8,LL1-3,3,9,2016-03-15,2019-11-21 10:50:00,3512.606,10970.189,26013.826,275.7154,1103.6798,2831.5574,24.41296,96.83388,469.85522,3.4606,26.33202,84.24996,-0.00608769408369409,1,5,11,-0.00331890331890332,3.4606,5.266404,7.65908727272727,0.153845303267565,32.5,23.4377,0.72116
CB6F1_M-NA,LL1-B2B/2016-03-15_SPD/LL1-4_CB6F1_M.avi,CB6F1/J,Agouti,1,M,1,28.7,LL1-4,4,9,2016-03-15,2019-11-21 10:50:00,2512.219,7704.83,18507.209,283.2973,1113.3694,2931.5685,16.8311,87.14414,370.50442,0,39.23066,137.13406,0.0617576464646464,0,5,12,0.00137085137085137,NA,7.846132,11.4278383333333,0.281649138366316,42.5,28.3454,0.666950588235294
C3H_HeO-NA,LL1-B2B/2016-03-22_SPD/LL1-1_C3H_HeO.avi,C3H/HeOuJ,Agouti,1,M,1,25.3,LL1-1,1,9,2016-03-22,2019-11-21 12:30:00,1323.217,5623.41,17673.4086,292.7353,1103.0506,2826.115,7.3931,97.46322,475.83256,0,21.64448,98.50128,0.0707759797979798,0,4,10,0.00245310245310245,NA,5.41112,9.850128,0.249533765994472,52.5,28.8174,0.548902857142857
C3H_HeO-NA,LL1-B2B/2016-03-22_SPD/LL1-2_C3H_HeO.avi,C3H/HeOuJ,Agouti,1,M,1,27.8,LL1-2,2,9,2016-03-22,2019-11-21 12:30:00,759.8893,2872.4607,11904.0385,300.1285,1200.514,2974.66976,0,0,326.7434,0,27.4017,278.38968,0.243622067821068,0,3,14,0.00447330447330447,NA,9.1339,19.8849771428571,1.07644326158745,52.5,99.7911,1.90078285714286
C3H_HeO-NA,LL1-B2B/2016-03-22_SPD/LL1-3_C3H_HeO.avi,C3H/HeOuJ,Agouti,1,M,1,24.6,LL1-3,3,9,2016-03-22,2019-11-21 12:30:00,1015.037,4684.283,14827.769,300.1285,1198.9095,3172.0496,0,1.60446,129.36356,3.11454,11.38852,255.29776,0.283793383838384,1,2,12,0.00165945165945166,3.11454,5.69426,21.2748133333333,1.71682961654067,52.5,138.644,2.6408380952381
C3H_HeO-NA,LL1-B2B/2016-03-22_SPD/LL1-4_C3H_HeO.avi,C3H/HeOuJ,Agouti,1,M,1,24.4,LL1-4,4,9,2016-03-22,2019-11-21 12:30:00,529.3596,1636.9064,3713.2926,300.1285,1200.514,3301.4135,0,0,0,0,10.66494,105.48536,0.086807784992785,0,2,10,0.00627705627705628,NA,5.33247,10.548536,0.179485341828479,42.5,52.75836,1.24137317647059
AJ_M-NA,LL1-B2B/2016-03-28_SPD/LL1-1_AJ_M.avi,A/J,Albino,3,M,1,22.6,LL1-1,1,8.85714285714286,2016-03-28,2019-11-21 10:15:00,509.6359,2903.3269,5735.9503,300.1285,1197.4624,3240.0349,0,3.05162,61.37848,0,60.93792,454.53396,0.2396999004329,0,4,16,0.00411255411255411,NA,15.23448,28.4083725,0.587577970155203,52.5,96.07884,1.83007314285714
AJ_M-NA,LL1-B2B/2016-03-28_SPD/LL1-2_AJ_M.avi,A/J,Albino,3,M,1,23.3,LL1-2,2,8.85714285714286,2016-03-28,2019-11-21 10:15:00,1008.2452,3584.3498,7824.9906,299.1532,1135.9265,3050.9285,0.97526,64.58736,250.48446,0,19.8198,166.5807,0.087450266955267,0,3,17,0.00808080808080808,NA,6.6066,9.79886470588235,0.118667667502438,42.5,37.7835,0.889023529411765
AJ_M-NA,LL1-B2B/2016-03-28_SPD/LL1-3_AJ_M.avi,A/J,Albino,3,M,1,24,LL1-3,3,8.85714285714286,2016-03-28,2019-11-21 10:15:00,652.343,1580.8069,2907.2794,300.1285,1200.514,3301.4135,0,0,0,0,9.94136,174.4142,0.0688215743145743,0,2,11,0.000721500721500721,NA,4.97068,15.8558363636364,0.786726188848921,37.5,95.7013,2.55203466666667
AJ_M-NA,LL1-B2B/2016-03-28_SPD/LL1-4_AJ_M.avi,A/J,Albino,3,M,1,24.5,LL1-4,4,8.85714285714286,2016-03-28,2019-11-21 10:15:00,587.8084,1580.4496,3093.7071,300.1285,1200.514,3301.6966,0,0,0,7.64478,14.12554,75.88148,0.0593154199134199,1,2,8,0.00187590187590187,7.64478,7.06277,9.485185,0.258592186025612,52.5,42.1249,0.802379047619048
LL1-B2B/2016-03-29_SPD/LL1-1_BLKS_M.avi-NA,LL1-B2B/2016-03-29_SPD/LL1-1_BLKS_M.avi,C57BLKS/J,Black,6,M,1,25.7,LL1-1,1,9,2016-03-29,2019-11-21 10:15:00,2108.025,7228.35,17260.7451,270.6189,992.7518,2773.16768,29.5095,211.44272,533.84484,5.88302,30.2016,193.76208,0.0874728311688312,1,4,15,0.00598845598845599,5.88302,7.5504,12.917472,0.0782394903033316,37.5,68.1109,1.81629066666667
LL1-B2B/2016-03-29_SPD/LL1-3_BLKS_M.avi-NA,LL1-B2B/2016-03-29_SPD/LL1-3_BLKS_M.avi,C57BLKS/J,Black,6,M,1,26.3,LL1-3,3,9,2016-03-29,2019-11-21 10:15:00,1021.555,5343.269,15363.348,300.1285,1093.2037,2943.8385,0,107.49876,358.17204,20.7636,119.89406,262.31352,-0.0236018095238096,2,11,24,-0.00440115440115441,10.3818,10.89946,10.92973,0.0994340474726937,42.5,97.30578,2.28954776470588
LL1-B2B/2016-03-29_SPD/LL1-4_BLKS_M.avi-NA,LL1-B2B/2016-03-29_SPD/LL1-4_BLKS_M.avi,C57BLKS/J,Black,6,M,1,27.1,LL1-4,4,9,2016-03-29,2019-11-21 10:15:00,2034.295,6214.823,12276.7735,207.0696,1007.4121,2960.4494,93.05868,193.10156,340.96356,30.1701,112.24918,643.26286,0.284601873015873,2,8,29,0.00678210678210678,15.08505,14.0311475,22.1814779310345,0.227189834707618,22.5,160.9182,7.15192
129P3_M-NA,LL1-B2B/2016-03-30_SPD/LL1-1_129P3_M.avi,129P3/J,Albino,3,M,1,24.3,LL1-1,1,9.14285714285714,2016-03-30,2019-11-21 10:10:00,3535.929,9279.622,11850.08046,262.1877,1059.8246,3154.3061,37.94078,141.97908,148.39692,0,84.37574,204.86754,-0.0057609826839827,0,5,13,0.00101010101010101,NA,16.875148,15.7590415384615,-0.154614397232206,27.5,71.2884,2.59230545454545
129P3_M-NA,LL1-B2B/2016-03-30_SPD/LL1-2_129P3_M.avi,129P3/J,Albino,3,M,1,24.7,LL1-2,2,9.14285714285714,2016-03-30,2019-11-21 10:10:00,3083.423,7072.904,9103.72768,266.592,1077.159,3171.3575,33.53638,123.60638,130.30736,0,79.1533,342.06444,-0.0433471370851371,0,7,20,-0.00793650793650794,NA,11.3076142857143,17.103222,0.950607623762376,32.5,123.76364,3.808112
129P3_M-NA,LL1-B2B/2016-03-30_SPD/LL1-3_129P3_M.avi,129P3/J,Albino,3,M,1,24.5,LL1-3,3,9.14285714285714,2016-03-30,2019-11-21 10:10:00,3532.57,8849.0616,10592.9942,284.1782,1131.0501,3232.6416,15.95022,69.46366,69.9041,0,81.19822,391.89712,0.0556633333333333,0,7,21,0.000577200577200576,NA,11.5997457142857,18.6617676190476,0.342672291636043,22.5,108.78872,4.83505422222222
129P3_M-NA,LL1-B2B/2016-03-30_SPD/LL1-4_129P3_M.avi,129P3/J,Albino,3,M,1,25.5,LL1-4,4,9.14285714285714,2016-03-30,2019-11-21 10:10:00,2640.407,6094.1472,7471.56288,285.6254,1176.6987,3276.1825,14.50306,23.81522,25.23092,0,25.32526,173.94232,0.0937944444444444,0,3,15,0.00512265512265512,NA,8.44175333333333,11.5961546666667,0.292273453839622,42.5,41.9362,0.986734117647059
NON_M-NA,LL1-B2B/2016-04-04_SPD/LL1-1_NON_M.avi,NON/ShiLtJ,Albino,3,M,1,32,LL1-1,1,8.85714285714286,2016-04-04,2019-11-21 10:05:00,3349.002,10420.589,19983.6908,271.9088,1077.159,3057.3146,28.21958,123.3546,244.09808,0,18.9704,172.99858,0.136975836940837,0,1,11,0.00743145743145743,NA,18.9704,15.7271436363636,0.168213922101449,52.5,58.64146,1.11698019047619
NON_M-NA,LL1-B2B/2016-04-04_SPD/LL1-2_NON_M.avi,NON/ShiLtJ,Albino,3,M,1,31.6,LL1-2,2,8.85714285714286,2016-04-04,2019-11-21 10:05:00,3692.682,12006.523,28863.1801,285.6254,1081.3745,2749.7927,14.50306,119.1391,552.56358,0,0,130.74776,0.149929855699856,0,0,9,0.00988455988455989,NA,NA,14.5275288888889,0.269908858369099,52.5,51.6888,0.984548571428571
NON_M-NA,LL1-B2B/2016-04-04_SPD/LL1-3_NON_M.avi,NON/ShiLtJ,Albino,3,M,1,30.3,LL1-3,3,8.85714285714286,2016-04-04,2019-11-21 10:05:00,3640.007,10939.3252,28075.2892,274.0167,1108.4617,2923.6407,26.11178,92.05198,377.77174,0,88.59138,183.8208,-0.0604300375180376,0,5,14,-0.00432900432900433,NA,17.718276,13.1300571428571,-0.0341050832517142,12.5,43.6036,3.488288
NON_M-NA,LL1-B2B/2016-04-04_SPD/LL1-4_NON_M.avi,NON/ShiLtJ,Albino,3,M,1,31.9,LL1-4,4,8.85714285714286,2016-04-04,2019-11-21 10:05:00,3123.219,10269.382,24481.2613,287.041,1145.3328,3034.0972,13.08736,55.18084,267.3156,0,18.15242,112.94138,0.0978210851370851,0,3,12,0.00476190476190476,NA,6.05080666666667,9.41178166666667,0.264791596645005,52.5,55.93588,1.06544533333333
AKR_M-NA,LL1-B2B/2016-04-05_SPD/LL1-1_AKR_M.avi,AKR/J,Albino,3,M,1,32.8,LL1-1,1,10,2016-04-05,2019-11-21 10:05:00,1004.4725,4678.1315,7275.1192,300.1285,1200.2308,3308.7121,0,0.283141,0.283141,3.17746,6.41784,142.26216,0.0701925930735931,1,2,12,0.00223665223665224,3.17746,3.20892,11.85518,0.339707154156171,37.5,33.3791,0.890109333333333
AKR_M-NA,LL1-B2B/2016-04-05_SPD/LL1-2_AKR_M.avi,AKR/J,Albino,3,M,1,30.6,LL1-2,2,10,2016-04-05,2019-11-21 10:05:00,1392.7,5490.355,10750.3801,300.1285,1180.2851,3234.8439,0,20.22878,66.5694,0,89.88128,713.48174,0.350347686868687,0,6,22,0.00252525252525252,NA,14.9802133333333,32.4309881818182,0.888619635861745,27.5,252.1208,9.16802909090909
AKR_M-NA,LL1-B2B/2016-04-05_SPD/LL1-3_AKR_M.avi,AKR/J,Albino,3,M,1,33.5,LL1-3,3,10,2016-04-05,2019-11-21 10:05:00,910.9232,1686.1232,8146.9571,300.1285,1200.514,3131.1833,0,0,172.65242,0,0,110.01554,0.0837276695526695,0,0,11,0.00772005772005772,NA,NA,10.0014127272727,0.114320184925392,32.5,37.50028,1.15385476923077
AKR_M-NA,LL1-B2B/2016-04-05_SPD/LL1-4_AKR_M.avi,AKR/J,Albino,3,M,1,25.2,LL1-4,4,10,2016-04-05,2019-11-21 10:05:00,2280.073,7330.5166,17264.6308,281.7872,1127.5895,2998.9249,18.34118,72.92424,302.48782,9.24924,135.46668,675.32054,0.491706985569986,2,9,23,0.000360750360750357,4.62462,15.0518533333333,29.3617626086957,1.190245435999,52.5,192.9756,3.67572571428571
AJ_F-NA,LL1-B2B/2016-04-06_SPD/LL1-1_AJ_F.avi,A/J,Albino,3,F,0,19.5,LL1-1,1,9.14285714285714,2016-04-06,2019-11-21 10:05:00,540.501,1204.2407,2294.55781,300.1285,1200.514,3302.0112,0,0,0,8.62004,17.80636,17.80636,-0.0223306984126984,1,3,3,-0.00331890331890332,8.62004,5.93545333333333,5.93545333333333,-0.31807523255814,17.5,9.18632,0.524932571428571
AJ_F-NA,LL1-B2B/2016-04-06_SPD/LL1-2_AJ_F.avi,A/J,Albino,3,F,0,20.4,LL1-2,2,9.14285714285714,2016-04-06,2019-11-21 10:05:00,435.6335,2273.8806,6739.3845,300.1285,1200.514,3274.6724,0,0,26.74096,0,68.7716,396.83642,0.224210213564214,0,8,26,0.00187590187590187,NA,8.59645,15.2629392307692,0.667014258719145,47.5,105.9258,2.23001684210526
AJ_F-NA,LL1-B2B/2016-04-06_SPD/LL1-3_AJ_F.avi,A/J,Albino,3,F,0,21.3,LL1-3,3,9.14285714285714,2016-04-06,2019-11-21 10:05:00,530.1625,1589.8564,5183.2902,300.1285,1200.514,3300.7843,0,0,0.6292,3.24038,6.88974,97.74624,0.0464364891774892,1,2,13,0.00165945165945166,3.24038,3.44487,7.51894153846154,0.196935091265651,47.5,30.57916,0.643771789473684
AJ_F-NA,LL1-B2B/2016-04-06_SPD/LL1-4_AJ_F.avi,A/J,Albino,3,F,0,19.2,LL1-4,4,9.14285714285714,2016-04-06,2019-11-21 10:05:00,613.6167,1182.8712,2413.78299,300.1285,1200.6713,3302.4202,0,0,0,0,0,7.95938,0.0068912380952381,0,0,1,0.000865800865800866,NA,NA,7.95938,NA,37.5,7.95938,0.212250133333333
